douban_id,imdb
1889242,tt0443272
1889243,tt0816692
1889250,tt0384580
1889299,tt0805669
1889320,tt0115157
1889323,tt3633708
1889347,tt0060346
1889382,tt0853096
1889389,tt0458522
1889393,tt0847879
1889424,tt0438064
1889536,tt0118300
1889581,tt0398237
1889640,tt0111336
1889641,tt0110760
1889642,tt0254278
1889643,tt0222743
1889645,tt0396036
1889646,tt0415481
1889694,tt0194947
1889695,tt0194946
1889698,tt0194948
1889700,tt0273656
1889703,tt0273657
1889706,tt0327890
1889707,tt0352410
1889721,tt0106115
1889796,tt0407658
1889906,tt1446067
1889907,tt0390579
1889971,tt0058294
1889989,tt0494501
1890014,tt0410818
1890015,tt0426738
1890057,tt0209069
1890092,tt0115038
1890095,tt0481349
1890108,tt0117921
1890127,tt0216736
1890128,tt0089029
1890130,tt0426911
1890146,tt0418004
1890150,tt0803053
1890152,tt0806165
1890154,tt0783238
1890157,tt0452643
1890161,tt0191227
1890162,tt0094350
1890165,tt0083977
1890169,tt0035861
1890176,tt0036680
1890178,tt0083701
1890194,tt0386095
1890235,tt0480558
1890240,tt0483776
1890280,tt0013845
1890283,tt0104057
1890365,tt0403267
1890369,tt0843204
1890405,tt0300865
1890430,tt0406408
1890448,tt0328376
1890460,tt0775566
1890497,tt0189124
1890529,tt0187030
1890532,tt0378377
1890538,tt0113144
1890547,tt0078659
1890549,tt0813789
1890554,tt0804438
1890556,tt0865441
1890558,tt0860387
1890567,tt0788050
1890569,tt0865448
1890572,tt0460791
1890582,tt0791313
1890584,tt0437934
1890586,tt0469184
1890589,tt0229719
1890590,tt0344323
1890600,tt0414588
1890603,tt0798459
1890605,tt0262012
1890613,tt0228326
1890644,tt0493450
1890646,tt0077848
1890649,tt0835894
1890682,tt0078077
1890773,tt0140585
1890784,tt0841150
1890786,tt0860461
1890787,tt0819785
1890811,tt0860929
1890812,tt0860912
1890813,tt0777896
1890824,tt0486639
1890885,tt0161292
1890894,tt0415679
1890917,tt0312701
1890938,tt0344543
1890986,tt0355430
1891020,tt0491202
1891052,tt0473490
1891120,tt0482870
1891140,tt0811164
1891157,tt0404978
1891164,tt0353142
1891169,tt0430377
1891179,tt0851532
1891195,tt0472562
1891196,tt0475252
1891199,tt0766213
1891201,tt0765447
1891203,tt0473472
1891211,tt0451079
1891214,tt0446345
1891217,tt0493402
1891219,tt0788249
1891222,tt0099127
1891230,tt0857379
1891279,tt0484113
1891305,tt0252963
1891329,tt0139803
1891341,tt0283920
1891346,tt0477029
1891354,tt0270955
1891358,tt0128004
1891360,tt0172586
1891366,tt0132679
1891377,tt0078865
1891385,tt0308027
1891501,tt0197633
1891521,tt0121755
1891529,tt0366532
1891563,tt0808150
1891607,tt0300125
1891658,tt0058815
1891716,tt0045100
1891768,tt0856826
1891802,tt0000341
1891815,tt0283054
1891827,tt6653970
1891830,tt0423851
1891907,tt0397401
1891951,tt0380201
1891969,tt0475722
1891971,tt0801426
1891972,tt0437198
1892058,tt0044170
1892131,tt0478305
1892133,tt0485887
1892134,tt0775440
1892135,tt8753656
1892147,tt0455407
1892160,tt0443559
1892161,tt0411475
1892166,tt0425308
1892167,tt0363491
1892172,tt0843239
1892180,tt0233911
1892211,tt0368730
1892318,tt0872309
1892319,tt0872306
1892322,tt0872308
1892333,tt0101494
1892335,tt0872304
1892336,tt0872301
1892363,tt0042114
1892369,tt0482053
1892399,tt0488408
1892417,tt0204082
1892452,tt0178149
1892463,tt0234889
1892494,tt0118003
1892504,tt0416185
1892505,tt0422419
1892507,tt0493801
1892510,tt0489237
1892525,tt0415965
1892526,tt0409345
1892527,tt0808279
1892530,tt0765443
1892531,tt0380510
1892534,tt0813999
1892535,tt0302751
1892545,tt0363780
1892549,tt0397211
1892551,tt0396326
1892554,tt0397218
1892560,tt0181026
1892578,tt0483022
1892592,tt0205395
1892715,tt0481280
1892775,tt0126879
1892779,tt0397219
1892780,tt0397220
1892784,tt0397222
1892787,tt0446728
1892794,tt0397125
1892807,tt0397203
1892809,tt0397127
1892823,tt0453223
1892826,tt0403872
1892848,tt0450340
1893129,tt0290348
1893142,tt0860465
1893861,tt0872302
1894454,tt0055715
1894456,tt0390309
1894476,tt0431363
1894485,tt0376930
1894527,tt0393635
1894587,tt0882824
1894759,tt0082702
1894810,tt0269329
1894831,tt0395736
1894863,tt0462128
1895111,tt0332029
1895119,tt0804461
1895120,tt0455760
1895269,tt0093057
1895272,tt0487485
1895371,tt0771623
1895615,tt0100962
1895848,tt0165961
1895849,tt0790770
1895910,tt0427541
1895958,tt0302739
1895995,tt0001223
1896291,tt0148351
1896335,tt0052790
1896534,tt0202145
1896561,tt0853060
1896587,tt0142922
1896591,tt0304313
1896592,tt0304476
1896601,tt0303782
1896607,tt0303783
1896659,tt0062474
1896962,tt0391872
1896974,tt0316226
1896984,tt0232932
1897068,tt1349622
1897069,tt4711096
1897072,tt1349613
1897082,tt0304615
1897083,tt3412994
1897085,tt0202700
1897294,tt0109550
1897327,tt0244928
1897342,tt0213361
1897368,tt0813549
1897468,tt0809941
1897758,tt0758775
1897777,tt0139769
1897794,tt0086719
1897802,tt0081848
1897847,tt0127402
1897851,tt0320055
1897863,tt0069637
1897877,tt0009620
1897943,tt0096046
1897944,tt0831916
1897947,tt0449018
1897954,tt0499608
1897966,tt0056220
1897967,tt0406222
1898045,tt0449636
1898113,tt0129854
1898129,tt0859594
1898140,tt0304700
1898161,tt0436657
1898166,tt0436658
1898201,tt0422861
1898213,tt0469879
1898223,tt0450188
1898239,tt0851430
1898241,tt0839761
1898242,tt0442675
1898244,tt0308533
1898249,tt0801514
1898293,tt0468907
1898357,tt0432402
1898388,tt0489070
1898397,tt6852626
1898435,tt0049682
1898440,tt0385748
1898447,tt0321640
1898456,tt0235297
1898524,tt0427700
1898534,tt0028757
1898540,tt0036174
1898602,tt0425444
1898691,tt0136497
1898712,tt0460999
1898729,tt0878037
1898731,tt0878144
1898732,tt0878036
1898830,tt0000016
1898831,tt0035209
1898833,tt0000013
1898834,tt0000089
1898879,tt0195857
1898981,tt0484355
1898985,tt0286140
1899021,tt0818807
1899039,tt0193646
1899058,tt0497329
1899109,tt0376531
1899114,tt0109527
1899120,tt0758745
1899136,tt0764075
1899200,tt7780802
1899236,tt0211106
1899280,tt0084664
1899302,tt0490499
1899327,tt0850244
1899351,tt0452597
1899367,tt0060701
1899387,tt0130268
1899487,tt0496424
1899490,tt0173802
1899496,tt0294725
1899601,tt0389790
1899625,tt0455093
1899630,tt0050539
1899636,tt0871914
1899657,tt0057886
1899664,tt0244365
1899704,tt0339545
1899767,tt0474297
1899892,tt0419946
1899948,tt0098664
1899991,tt0364376
1900004,tt0386180
1900006,tt0768107
1900073,tt0329355
1900077,tt0379063
1900087,tt0368375
1900105,tt0488059
1900121,tt0482546
1900123,tt0469683
1900125,tt0468111
1900127,tt0480915
1900153,tt0816944
1900157,tt0701028
1900161,tt0872036
1900164,tt0493378
1900165,tt0872026
1900172,tt0871977
1900180,tt0870944
1900195,tt0417319
1900203,tt0216196
1900206,tt0260795
1900237,tt0096170
1900260,tt0003930
1900268,tt0003952
1900270,tt0003037
1900305,tt0838288
1900321,tt0368574
1900337,tt0192145
1900338,tt0210296
1900434,tt0011387
1900452,tt0262270
1900458,tt2632326
1900475,tt0365296
1900485,tt0479783
1900488,tt0109629
1900489,tt0163111
1900492,tt0874231
1900497,tt0379296
1900540,tt0487903
1900574,tt0286150
1900607,tt0350946
1900743,tt0206409
1900758,tt0000565
1900782,tt0485774
1900784,tt0474791
1900811,tt0815904
1900825,tt0075975
1900831,tt1599353
1900840,tt0478829
1900841,tt0405094
1900848,tt0455590
1900852,tt0844742
1900855,tt0499157
1900857,tt0425321
1900858,tt0794401
1900864,tt0784977
1900866,tt0063216
1900885,tt0780362
1900927,tt0010844
1900963,tt0137317
1901010,tt0451746
1901041,tt4032552
1901049,tt0364480
1901055,tt0102500
1901079,tt0120878
1901189,tt0195994
1901194,tt0250622
1901217,tt0111875
1901218,tt2105015
1901259,tt0192084
1901281,tt0015801
1901328,tt0485985
1901329,tt0458290
1901330,tt0458291
1901363,tt0097509
1901386,tt0435933
1901434,tt0862558
1901446,tt0461894
1901500,tt0483793
1901501,tt0374180
1901511,tt0385846
1901518,tt0347520
1901520,tt0477440
1901523,tt0416435
1901535,tt0105643
1901613,tt0108494
1901631,tt0081053
1901657,tt0076625
1901660,tt1312017
1901663,tt0000296
1901665,tt0024310
1901672,tt0239181
1901675,tt0064327
1901677,tt0210853
1901678,tt0075939
1901705,tt0110819
1901737,tt0102446
1901753,tt0042783
1901754,tt0171144
1901767,tt0120277
1901769,tt9642912
1901771,tt0809407
1901777,tt0829118
1901800,tt0269235
1901822,tt0353288
1901891,tt0310606
1901896,tt0077150
1901901,tt0080906
1901907,tt0122630
1901908,tt0096841
1901912,tt0450836
1901914,tt0428532
1901919,tt0493175
1901921,tt0808237
1901930,tt0097020
1901940,tt0080434
1901947,tt0040674
1901954,tt0062931
1901972,tt0157279
1901983,tt0072247
1901986,tt0157254
1901993,tt0058780
1902009,tt0076452
1902011,tt0395456
1902013,tt0483187
1902017,tt0805186
1902027,tt0135667
1902029,tt0073223
1902031,tt0154728
1902036,tt0062048
1902055,tt0329560
1902081,tt0492481
1902082,tt0077613
1902088,tt0419984
1902090,tt0079278
1902091,tt0294525
1902094,tt0130141
1902105,tt0486946
1902132,tt0460435
1902133,tt0451142
1902147,tt0092999
1902184,tt0758737
1902193,tt0453047
1902220,tt0430431
1902329,tt0045557
1902371,tt0083105
1902380,tt0080969
1902389,tt0113411
1902393,tt0103845
1902418,tt0342265
1902423,tt0119754
1902428,tt0499455
1902436,tt0113692
1902447,tt0374083
1902462,tt0098414
1902469,tt0106500
1902519,tt0198668
1902526,tt0096999
1902531,tt0494199
1902533,tt0063417
1902534,tt0787505
1902565,tt0220095
1902578,tt0255403
1902590,tt0075915
1902598,tt0087027
1902654,tt0790781
1902675,tt0788217
1902677,tt0377042
1902697,tt0102465
1902700,tt0059168
1902701,tt0060400
1902703,tt0154061
1902707,tt0085079
1902709,tt0101175
1902713,tt0045483
1902716,tt0101897
1902717,tt0200638
1902724,tt0058259
1902726,tt0349368
1902731,tt0126257
1902733,tt0215877
1902738,tt0082439
1902740,tt0214608
1902761,tt0834896
1902767,tt0424958
1902777,tt0101073
1902816,tt0180609
1902832,tt0465925
1902866,tt0382803
1902870,tt0296874
1902912,tt0109735
1902947,tt0472954
1902950,tt0138541
1902968,tt0071242
1902969,tt0098714
1903001,tt0114427
1903030,tt0381473
1903037,tt32857640
1903051,tt3429044
1903060,tt0456980
1903067,tt0456982
1903081,tt0080616
1903199,tt0116574
1903213,tt0117542
1903216,tt0203310
1903217,tt0876532
1903267,tt0257098
1903271,tt0130985
1903286,tt0850646
1903357,tt0811136
1903374,tt0257042
1903377,tt0841084
1903381,tt0799934
1903408,tt0877605
1903436,tt0344959
1903471,tt0006414
1903478,tt0007613
1903485,tt0006548
1903504,tt0010757
1903508,tt0000300
1903510,tt0000516
1903512,tt0006449
1903535,tt0285265
1903536,tt0072765
1903539,tt0141008
1903556,tt0203360
1903559,tt0229753
1903572,tt0242312
1903573,tt0376650
1903575,tt0231179
1903587,tt0241373
1903590,tt0241763
1903628,tt0372724
1903652,tt0206728
1903668,tt0147752
1903672,tt0441561
1903676,tt0215575
1903720,tt13788886
1903725,tt0234274
1903800,tt0456951
1903801,tt0082173
1903812,tt0011619
1903817,tt0068098
1903820,tt0068289
1903824,tt0491000
1903839,tt0378770
1903849,tt0897422
1903854,tt0431285
1903904,tt0084555
1904087,tt0443448
1904111,tt0805336
1904120,tt0302163
1904140,tt0158552
1904151,tt0162065
1904153,tt0026660
1904183,tt0051542
1904185,tt0090766
1904186,tt0442448
1904202,tt0389604
1904224,tt0464828
1904288,tt0064553
1904329,tt0054191
1904330,tt0759509
1904345,tt0442207
1904347,tt0794288
1904353,tt0477988
1904497,tt0216016
1904505,tt0489327
1904520,tt0239509
1904574,tt0366248
1904606,tt0846774
1904612,tt0115724
1904632,tt0357119
1904660,tt0400367
1904661,tt0048266
1904667,tt0271015
1904688,tt0089851
1904722,tt0837563
1904761,tt0215817
1904803,tt0367338
1904867,tt0297245
1904882,tt0075953
1904894,tt0062757
1904942,tt0189475
1904973,tt0338769
1905007,tt0047306
1905015,tt0048765
1905036,tt0371675
1905046,tt0098990
1905100,tt0157267
1905185,tt0444672
1905239,tt0325958
1905246,tt0079404
1905252,tt0382776
1905254,tt0102313
1905266,tt0367684
1905271,tt0143348
1905275,tt0071695
1905295,tt0305908
1905296,tt0077941
1905299,tt0082446
1905300,tt0466174
1905303,tt0240033
1905305,tt0216010
1905310,tt0119819
1905312,tt0344481
1905314,tt0067920
1905316,tt0157867
1905320,tt0109843
1905329,tt0062916
1905330,tt0065498
1905351,tt0397582
1905359,tt0119706
1905459,tt0486583
1905462,tt0758758
1905539,tt0224430
1905577,tt0880249
1905634,tt0470055
1905666,tt0180748
1905760,tt0414731
1905772,tt0331189
1905777,tt0452623
1905779,tt0783640
1905781,tt0499603
1905782,tt0166222
1905786,tt0473705
1905788,tt0379865
1905790,tt0465538
1905848,tt0192094
1905849,tt0189709
1905853,tt0462609
1906018,tt0485287
1906048,tt0762111
1906051,tt0105224
1906144,tt0860420
1906149,tt0820928
1906260,tt0057591
1906298,tt0484439
1906363,tt0339057
1906385,tt0833880
1906387,tt0192865
1906403,tt0307035
1906413,tt0852721
1906433,tt0843191
1906453,tt0855654
1906485,tt0186598
1906566,tt0106350
1906595,tt0386060
1906648,tt0211917
1906661,tt0380649
1906668,tt0401155
1906682,tt0800963
1906686,tt0098897
1906688,tt0117538
1906689,tt0340201
1906711,tt0486978
1906717,tt0027490
1906772,tt0871909
1906779,tt0114269
1906817,tt0129389
1906922,tt0439569
1906931,tt0468846
1906980,tt0317657
1907087,tt0025716
1907094,tt0027070
1907097,tt0031964
1907099,tt0028835
1907100,tt0033135
1907101,tt0020414
1907103,tt0479259
1907116,tt0112958
1907160,tt0082592
1907177,tt0471765
1907188,tt0853066
1907212,tt0098878
1907230,tt0413470
1907287,tt0860401
1907302,tt0130586
1907305,tt0130976
1907306,tt0051952
1907310,tt0131125
1907323,tt0205731
1907326,tt0060220
1907328,tt0206387
1907458,tt0347991
1907464,tt0881200
1907465,tt0337692
1907467,tt0795493
1907473,tt0415949
1907530,tt0407297
1907533,tt0380726
1907540,tt0074031
1907573,tt0425235
1907628,tt0131461
1907653,tt0462667
1907758,tt0462373
1907806,tt0182569
1907829,tt0036326
1907838,tt0243462
1907858,tt0175621
1907865,tt0264588
1907869,tt0457049
1907871,tt0074988
1907873,tt0431259
1907878,tt0353243
1907889,tt0074786
1907901,tt0072919
1907944,tt0168355
1907966,tt0481499
1907981,tt0820757
1908035,tt0114082
1908036,tt0879825
1908082,tt0079844
1908094,tt0267379
1908121,tt0109667
1908174,tt0453533
1908181,tt0063674
1908182,tt0057051
1908186,tt0463398
1908189,tt0403880
1908193,tt0448190
1908194,tt0347411
1908200,tt0282179
1908211,tt0213662
1908239,tt0872025
1908240,tt0112435
1908242,tt0200755
1908244,tt0298889
1908251,tt0301771
1908256,tt0073715
1908276,tt0389455
1908291,tt0871968
1908302,tt0872027
1908318,tt0872007
1908319,tt0454224
1908322,tt0435653
1908323,tt0443527
1908324,tt0344467
1908326,tt0433963
1908327,tt0879812
1908332,tt0471223
1908363,tt0314121
1908385,tt0843278
1908406,tt0778661
1908446,tt0141005
1908456,tt0853227
1908459,tt0855325
1908466,tt0856052
1908468,tt0116281
1908474,tt0805666
1908490,tt0770620
1908504,tt0770748
1908523,tt0436460
1908526,tt0031977
1908532,tt0106584
1908547,tt0188941
1908561,tt0857297
1908564,tt0850637
1908677,tt0249655
1908708,tt0171720
1908840,tt0049095
1908875,tt0459437
1908897,tt0310190
1908913,tt0038222
1909041,tt0352653
1909533,tt0257497
1909569,tt0823715
1909590,tt0460760
1909689,tt0094959
1909714,tt0086505
1910215,tt0239797
1910356,tt0418294
1910442,tt0006699
1910476,tt0005074
1910521,tt0005458
1910551,tt0181765
1910583,tt0009766
1910612,tt0009745
1910632,tt0009682
1910665,tt0010008
1910678,tt0375740
1910690,tt0010059
1910714,tt0010195
1910728,tt0348386
1911757,tt0475380
1912812,tt0092783
1913903,tt0159241
1914014,tt0090172
1914180,tt0801425
1914282,tt0813742
1914316,tt0191653
1914589,tt0303281
1914599,tt0468988
1914620,tt0466403
1914621,tt0425601
1914652,tt0472160
1914667,tt0487092
1914681,tt0480271
1914682,tt0477095
1914787,tt0465551
1914831,tt0885520
1914852,tt0430559
1914923,tt0758746
1914928,tt0416107
1914930,tt0216584
1915010,tt0872019
1915041,tt0020230
1915060,tt0871975
1915096,tt0479537
1915124,tt0385703
1915139,tt0461887
1915151,tt0416611
1915180,tt0875025
1915202,tt0057176
1915238,tt0340073
1915311,tt0454649
1915312,tt0873992
1915331,tt0844319
1915339,tt0856070
1915340,tt0284043
1915341,tt0283985
1915342,tt0497083
1915371,tt0843302
1915378,tt0860508
1915381,tt0067065
1915382,tt0068408
1915385,tt0069768
1915386,tt0871969
1915393,tt0882791
1915403,tt0872022
1915422,tt0412637
1915461,tt0470000
1915492,tt0081404
1915508,tt0125812
1915523,tt0417935
1915549,tt0439867
1915553,tt0457474
1915568,tt0427617
1915569,tt0452139
1915570,tt0461847
1915572,tt0449619
1915617,tt0378888
1915671,tt2498364
1915687,tt0271096
1915729,tt0885507
1915787,tt0430334
1915788,tt0495747
1915808,tt0089980
1915862,tt0412522
1915863,tt0095415
1915866,tt1914292
1915869,tt7822590
1915899,tt0339204
1915906,tt0275781
1915965,tt0493322
1916034,tt0101595
1916064,tt0208926
1916079,tt0465177
1916086,tt0319917
1916088,tt0839980
1916089,tt0838283
1916095,tt0115741
1916114,tt0139966
1916197,tt0884819
1916199,tt0877347
1916214,tt0252510
1916223,tt0799976
1916282,tt6559408
1916289,tt0049796
1916290,tt0337576
1916317,tt14833110
1916325,tt0788250
1916329,tt0208853
1916339,tt0059179
1916379,tt0433692
1916381,tt0104806
1916394,tt0062639
1916419,tt0089997
1916422,tt0081237
1916472,tt0760167
1916477,tt0871960
1916490,tt0153414
1916516,tt0099001
1916572,tt0419081
1916616,tt0371823
1916619,tt0029188
1916631,tt0972542
1916641,tt0067342
1916644,tt0164317
1916822,tt0202782
1916823,tt0436287
1916825,tt0462721
1916841,tt0341855
1916854,tt0409011
1916856,tt0828462
1916859,tt0488339
1916870,tt0059557
1916875,tt0887171
1916885,tt0872023
1916886,tt0882739
1916917,tt0494737
1916920,tt0464815
1916935,tt0042189
1916992,tt0815096
1916995,tt0800240
1917007,tt0462589
1917008,tt0835823
1917010,tt0099889
1917059,tt0075778
1917073,tt0757918
1917074,tt0375568
1917077,tt0371307
1917080,tt0459880
1917086,tt0362225
1917134,tt0180752
1917138,tt0499518
1917152,tt0192470
1917153,tt0133145
1917154,tt0888679
1917158,tt0280840
1917159,tt0499480
1917160,tt0882758
1917164,tt0305428
1917165,tt0264263
1917171,tt0498380
1917179,tt0424561
1917185,tt0114099
1917204,tt0457201
1917205,tt0415127
1917211,tt0870158
1917213,tt0038853
1917231,tt0431193
1917250,tt0310362
1917251,tt0162772
1917252,tt0449991
1917299,tt0497972
